Index,is_goal
2680,0.5405115180217159
2681,0.40971488414239254
2690,0.4442031848075513
2691,0.41749773172008114
2693,0.40880913949802544
2695,0.5405115180217159
2704,0.41236702025124805
2708,0.34311202083946535
2709,0.5146578521960283
2717,0.5459088426723007
2718,0.49936465514986617
2722,0.40880913949802544
2728,0.41126234373388104
2732,0.5405115180217159
2743,0.5405115180217159
2745,0.5405115180217159
2752,0.4646869990112814
2756,0.41126234373388104
2757,0.5405115180217159
2761,0.5405115180217159
2769,0.4317461579376112
2771,0.5405115180217159
2773,0.4709965977555089
2774,0.4442031848075513
2776,0.40880913949802544
2781,0.4210025448433643
2793,0.41127775684179674
2799,0.3839436903163935
2800,0.39010378993827827
2803,0.4320727175449092
2811,0.41275065886495277
2818,0.40401739314835844
2824,0.5405115180217159
2828,0.5720959564360882
2829,0.40401739314835844
2830,0.40880913949802544
2842,0.5405115180217159
2847,0.5405115180217159
2848,0.41126234373388104
2868,0.41126234373388104
2870,0.4210025448433643
2885,0.4210025448433643
2886,0.40401739314835844
2889,0.49936465514986617
2902,0.45283870939966747
2903,0.40880913949802544
2904,0.5293834207824465
2918,0.40880913949802544
2919,0.40401739314835844
2922,0.40880913949802544
2923,0.42854837834710463
2931,0.4210025448433643
2945,0.40401739314835844
2946,0.49936465514986617
2955,0.40880913949802544
2957,0.5720959564360882
2960,0.5711960297843703
2963,0.4198978683259973
2966,0.5293834207824465
2972,0.49936465514986617
2973,0.39010378993827827
2974,0.4646869990112814
2981,0.5459088426723007
2982,0.4210025448433643
2984,0.5172334726069553
2998,0.41749773172008114
3016,0.5720959564360882
3021,0.41236702025124805
3023,0.5405115180217159
3025,0.40880913949802544
3026,0.5405115180217159
3029,0.49936465514986617
3034,0.5405115180217159
3037,0.4442031848075513
3038,0.39010378993827827
3040,0.40880913949802544
3051,0.4198978683259973
3062,0.41126234373388104
3069,0.41126234373388104
3071,0.4210025448433643
3076,0.5405115180217159
3079,0.4646869990112814
3081,0.4210025448433643
3082,0.40880913949802544
3084,0.4442031848075513
3091,0.41236702025124805
3095,0.5720959564360882
3098,0.3735653126739157
3104,0.3735653126739157
3105,0.41236702025124805
3108,0.4290117645095694
3114,0.5405115180217159
3118,0.4442031848075513
3122,0.4259727579361776
3123,0.49936465514986617
3132,0.49936465514986617
3138,0.4646869990112814
3141,0.5405115180217159
3156,0.5405115180217159
3162,0.5405115180217159
3167,0.36877356632424874
3170,0.40880913949802544
3171,0.41126234373388104
3172,0.40401739314835844
3176,0.5405115180217159
3180,0.4259250541717615
3189,0.49936465514986617
3193,0.49936465514986617
3198,0.4210025448433643
3203,0.49936465514986617
3205,0.4198978683259973
3206,0.4162749980627573
3215,0.5405115180217159
3217,0.4210025448433643
3222,0.5720959564360882
3228,0.40401739314835844
3229,0.40401739314835844
3232,0.4442031848075513
3233,0.5172334726069553
3235,0.49936465514986617
3238,0.40401739314835844
3256,0.5405115180217159
3264,0.41236702025124805
3265,0.41749773172008114
3273,0.40880913949802544
3275,0.45283870939966747
3285,0.5720959564360882
3289,0.4198978683259973
3294,0.3900113401749444
3306,0.36877356632424874
3311,0.5459088426723007
3315,0.41236702025124805
3318,0.41749773172008114
3322,0.41236702025124805
3324,0.4442031848075513
3327,0.4317461579376112
3334,0.4198978683259973
3341,0.40880913949802544
3345,0.49936465514986617
3346,0.5405115180217159
3352,0.4646869990112814
3368,0.40880913949802544
3369,0.3772224531717541
3371,0.36877356632424874
3372,0.40880913949802544
3375,0.40880913949802544
3384,0.41236702025124805
3386,0.4448094839917213
3387,0.4198978683259973
3393,0.40336749619082224
3406,0.40971488414239254
3411,0.4646869990112814
3412,0.5405115180217159
3414,0.4210025448433643
3417,0.5405115180217159
3420,0.5405115180217159
3423,0.5405115180217159
3436,0.49936465514986617
3437,0.40880913949802544
3438,0.5405115180217159
3442,0.4210025448433643
3443,0.4442031848075513
3446,0.40401739314835844
3451,0.49936465514986617
3461,0.40401739314835844
3473,0.5293834207824465
3477,0.40401739314835844
3489,0.41236702025124805
3491,0.4210025448433643
3510,0.49936465514986617
3515,0.4210025448433643
3527,0.4210025448433643
3530,0.5459088426723007
3533,0.5405115180217159
3540,0.39669307638505574
3545,0.5405115180217159
3553,0.40880913949802544
3569,0.5405115180217159
3582,0.4115311570584605
3604,0.5405115180217159
3605,0.4210025448433643
3609,0.5172334726069553
3616,0.49936465514986617
3624,0.40401739314835844
3628,0.5405115180217159
3630,0.4198978683259973
3641,0.4198978683259973
3642,0.4198978683259973
3648,0.36877356632424874
3650,0.5405115180217159
3651,0.45283870939966747
3652,0.5459088426723007
3660,0.41749773172008114
3664,0.4745209369533135
3670,0.4646869990112814
3672,0.40401739314835844
3680,0.5405115180217159
3682,0.5405115180217159
3685,0.4646869990112814
3686,0.4210025448433643
3689,0.40880913949802544
3691,0.3914842421981004
3696,0.5459088426723007
3698,0.4210025448433643
3705,0.39649278507116764
3712,0.41126234373388104
3713,0.41749773172008114
3719,0.4198978683259973
3721,0.41236702025124805
3723,0.4198978683259973
3724,0.41387068248023307
3725,0.45283870939966747
3727,0.41275065886495277
3733,0.41126234373388104
3734,0.4442031848075513
3736,0.3735653126739157
3742,0.41480209603960133
3761,0.40401739314835844
3765,0.5405115180217159
3770,0.39010378993827827
3774,0.4198978683259973
3777,0.4089593579834415
3778,0.3735653126739157
3780,0.41126234373388104
3781,0.41126234373388104
3783,0.4646869990112814
3784,0.41445872514668936
3788,0.41236702025124805
3790,0.41236702025124805
3794,0.3772224531717541
3795,0.4442031848075513
3796,0.41236702025124805
3801,0.41236702025124805
3802,0.3735653126739157
3806,0.40880913949802544
3808,0.4210025448433643
3813,0.4115311570584605
3814,0.39649278507116764
3818,0.5405115180217159
3824,0.40880913949802544
3836,0.4745209369533135
3853,0.4646869990112814
3855,0.4210025448433643
3858,0.5405115180217159
3861,0.5405115180217159
3866,0.4328508344549782
3869,0.3839436903163935
3870,0.41236702025124805
3874,0.5146578521960283
3876,0.4198978683259973
3878,0.49104635884316766
3884,0.5405115180217159
3890,0.38112487577534715
3900,0.549107676904743
3904,0.36877356632424874
3906,0.3735653126739157
3907,0.4089593579834415
3908,0.3328798425426028
3912,0.5405115180217159
3913,0.5405115180217159
3914,0.3772224531717541
3918,0.5405115180217159
3923,0.5405115180217159
3924,0.43470593132093754
3925,0.5459088426723007
3927,0.49936465514986617
3955,0.5405115180217159
3964,0.5405115180217159
3966,0.41126234373388104
3969,0.5405115180217159
3974,0.5293834207824465
3976,0.5405115180217159
3984,0.4210025448433643
3991,0.36877356632424874
3993,0.5405115180217159
4009,0.4317461579376112
4011,0.40880913949802544
4016,0.3803514060609143
4020,0.4646869990112814
4024,0.3735653126739157
4033,0.36877356632424874
4035,0.49104635884316766
4041,0.40401739314835844
4045,0.5405115180217159
4052,0.5405115180217159
4055,0.41749773172008114
4056,0.40880913949802544
4057,0.40880913949802544
4067,0.5459088426723007
4069,0.40401739314835844
4077,0.49936465514986617
4079,0.5405115180217159
4094,0.3735653126739157
4095,0.3735653126739157
4096,0.5405115180217159
4100,0.4646869990112814
4119,0.40401739314835844
4129,0.40401739314835844
4130,0.5405115180217159
4131,0.40880913949802544
4132,0.4198978683259973
4134,0.5405115180217159
4135,0.36877356632424874
4136,0.4210025448433643
4137,0.5146578521960283
4138,0.40880913949802544
4143,0.4210025448433643
4145,0.5405115180217159
4148,0.4646869990112814
4156,0.41236702025124805
4163,0.38112487577534715
4166,0.41126234373388104
4169,0.5146578521960283
4170,0.3735653126739157
4174,0.5405115180217159
4180,0.40401739314835844
4190,0.41236702025124805
4195,0.41480209603960133
4199,0.5405115180217159
4201,0.41126234373388104
4203,0.3705059626212681
4210,0.3735653126739157
4211,0.4198978683259973
4213,0.5720959564360882
4225,0.3803514060609143
4235,0.4198978683259973
4236,0.40401739314835844
4242,0.41126234373388104
4244,0.49936465514986617
4245,0.41236702025124805
4250,0.40880913949802544
4252,0.4442031848075513
4254,0.5146578521960283
4263,0.5405115180217159
4264,0.5405115180217159
4268,0.4089593579834415
4270,0.40880913949802544
4274,0.40880913949802544
4282,0.5405115180217159
4283,0.46842097734458193
4291,0.4436848454838687
4304,0.40401739314835844
4306,0.4210025448433643
4309,0.3997637240523084
4310,0.41126234373388104
4313,0.4198978683259973
4314,0.40880913949802544
4315,0.41236702025124805
4321,0.3735653126739157
4324,0.4089593579834415
4325,0.40880913949802544
4328,0.4442031848075513
4329,0.3735653126739157
4332,0.40401739314835844
4337,0.40880913949802544
4342,0.41236702025124805
4344,0.40401739314835844
4352,0.41236702025124805
4355,0.36877356632424874
4361,0.4089593579834415
4366,0.41126234373388104
4371,0.4646869990112814
4372,0.41236702025124805
4376,0.38483414149905726
4381,0.40123662607546445
4384,0.41236702025124805
4387,0.40401739314835844
4389,0.36877356632424874
4390,0.45283870939966747
4405,0.5405115180217159
4406,0.3735653126739157
4407,0.5405115180217159
4409,0.5405115180217159
4410,0.5405115180217159
4413,0.41236702025124805
4424,0.40880913949802544
4428,0.4210025448433643
4434,0.40123662607546445
4452,0.5405115180217159
4458,0.41236702025124805
4460,0.4089593579834415
4461,0.4210025448433643
4470,0.5459088426723007
4480,0.41236702025124805
4496,0.5405115180217159
4503,0.49936465514986617
4507,0.3735653126739157
4512,0.40401739314835844
4518,0.5405115180217159
4519,0.4089593579834415
4522,0.4210025448433643
4525,0.41236702025124805
4537,0.4198978683259973
4546,0.49936465514986617
4547,0.5405115180217159
4553,0.40880913949802544
4556,0.36877356632424874
4558,0.4328508344549782
4563,0.36877356632424874
4568,0.4210025448433643
4574,0.5405115180217159
4578,0.4198978683259973
4587,0.41126234373388104
4592,0.4210025448433643
4594,0.5405115180217159
4610,0.41126234373388104
4615,0.5405115180217159
4617,0.41749773172008114
4619,0.3735653126739157
4620,0.4210025448433643
4625,0.4210025448433643
4626,0.5405115180217159
4635,0.41236702025124805
4636,0.40401739314835844
4641,0.41236702025124805
4647,0.41236702025124805
4650,0.41749773172008114
4653,0.5405115180217159
4658,0.5405115180217159
4660,0.4210025448433643
4665,0.4317461579376112
4668,0.5405115180217159
4669,0.36877356632424874
4670,0.4448094839917213
4674,0.4210025448433643
4675,0.40880913949802544
4676,0.5405115180217159
4679,0.4328508344549782
4680,0.5405115180217159
4686,0.4198978683259973
4690,0.4442031848075513
4699,0.4051421619255711
4711,0.4089593579834415
4713,0.5405115180217159
4718,0.40401739314835844
4721,0.41236702025124805
4722,0.40880913949802544
4724,0.41236702025124805
4730,0.5405115180217159
4731,0.4198978683259973
4733,0.4198978683259973
4735,0.36877356632424874
4739,0.49936465514986617
4743,0.36877356632424874
4745,0.4198978683259973
4746,0.49104635884316766
4747,0.41126234373388104
4748,0.4646869990112814
4761,0.41126234373388104
4762,0.5405115180217159
4763,0.4442031848075513
4769,0.40880913949802544
4771,0.3735653126739157
4774,0.49936465514986617
4784,0.41236702025124805
4794,0.4442031848075513
4797,0.41749773172008114
4801,0.40401739314835844
4804,0.3705059626212681
4820,0.4646869990112814
4833,0.3735653126739157
4834,0.3735653126739157
4851,0.4210025448433643
4859,0.36877356632424874
4860,0.5405115180217159
4863,0.3735653126739157
4873,0.3735653126739157
4881,0.49936465514986617
4892,0.34311202083946535
4897,0.40880913949802544
4908,0.5405115180217159
4911,0.4290117645095694
4915,0.4259727579361776
4922,0.41236702025124805
4929,0.5405115180217159
4936,0.3735653126739157
4939,0.40971488414239254
4948,0.4259727579361776
4951,0.41275065886495277
4956,0.41236702025124805
4961,0.40880913949802544
4964,0.4210025448433643
4981,0.40880913949802544
4991,0.5405115180217159
4992,0.4198978683259973
4997,0.40401739314835844
5004,0.4198978683259973
5010,0.4198978683259973
5012,0.40880913949802544
5015,0.36877356632424874
5019,0.4198978683259973
5020,0.40880913949802544
5021,0.3839436903163935
5030,0.4442031848075513
5051,0.5405115180217159
5052,0.5405115180217159
5057,0.5459088426723007
5058,0.5405115180217159
5060,0.40401739314835844
5061,0.3839436903163935
5064,0.5405115180217159
5068,0.5405115180217159
5072,0.41126234373388104
5078,0.5405115180217159
5080,0.5405115180217159
5081,0.36877356632424874
5086,0.45283870939966747
5088,0.3735653126739157
5089,0.5405115180217159
5090,0.41126234373388104
5098,0.36877356632424874
5103,0.549107676904743
5108,0.41236702025124805
5114,0.41236702025124805
5115,0.4442031848075513
5124,0.49936465514986617
5129,0.4129858231235333
5137,0.5405115180217159
5139,0.41236702025124805
5142,0.36877356632424874
5144,0.4033258890095032
5149,0.5405115180217159
5157,0.46520572481744293
5163,0.41126234373388104
5174,0.40401739314835844
5176,0.5405115180217159
5179,0.4210025448433643
5186,0.5405115180217159
5195,0.41749773172008114
5199,0.4210025448433643
5203,0.49936465514986617
5204,0.5405115180217159
5206,0.4210025448433643
5207,0.40880913949802544
5220,0.40880913949802544
5221,0.5405115180217159
5224,0.36877356632424874
5227,0.4198978683259973
5229,0.4210025448433643
5232,0.5405115180217159
5240,0.5405115180217159
5242,0.4198978683259973
5243,0.4198978683259973
5245,0.4646869990112814
5248,0.5405115180217159
5249,0.4317461579376112
5254,0.40123662607546445
5265,0.36877356632424874
5269,0.4442031848075513
5272,0.3705059626212681
5276,0.36877356632424874
5286,0.5405115180217159
5288,0.4646869990112814
5290,0.4162749980627573
5308,0.5405115180217159
5311,0.5405115180217159
5316,0.3735653126739157
5318,0.5405115180217159
5319,0.4089593579834415
5320,0.5459088426723007
5322,0.36877356632424874
5324,0.41236702025124805
5331,0.4646869990112814
5336,0.5405115180217159
5344,0.5405115180217159
5346,0.36877356632424874
5354,0.41236702025124805
5356,0.15919592557114534
5358,0.4646869990112814
5359,0.49936465514986617
5361,0.4033258890095032
5365,0.5405115180217159
5370,0.41236702025124805
5376,0.3735653126739157
5383,0.4089593579834415
5384,0.4442031848075513
5385,0.40880913949802544
5390,0.40880913949802544
5393,0.5405115180217159
5397,0.3705059626212681
5398,0.38483414149905726
5402,0.41126234373388104
5407,0.49104635884316766
5409,0.3705059626212681
5424,0.5405115180217159
5425,0.5405115180217159
5428,0.5405115180217159
5430,0.40401739314835844
5439,0.40880913949802544
5442,0.40880913949802544
5447,0.5405115180217159
5470,0.40401739314835844
5473,0.4198978683259973
5474,0.4210025448433643
5477,0.49936465514986617
5485,0.3495010159723546
5488,0.3735653126739157
5491,0.4210025448433643
5493,0.41275065886495277
5502,0.4320727175449092
5504,0.4089593579834415
5506,0.5405115180217159
5514,0.4089593579834415
5517,0.49936465514986617
5522,0.40880913949802544
5524,0.5405115180217159
5527,0.5405115180217159
5528,0.4328508344549782
5536,0.41236702025124805
5545,0.4198978683259973
5576,0.4210025448433643
5577,0.49936465514986617
5582,0.45872321747116157
5583,0.40880913949802544
5592,0.49936465514986617
5594,0.4198978683259973
5595,0.3735653126739157
5596,0.3488082122737212
5599,0.4442031848075513
5606,0.5405115180217159
5617,0.3735653126739157
5619,0.4210025448433643
5625,0.40401739314835844
5626,0.41480209603960133
5627,0.5405115180217159
5632,0.5405115180217159
5637,0.5405115180217159
5639,0.5405115180217159
5642,0.5146578521960283
5654,0.5459088426723007
5659,0.5405115180217159
5664,0.5720959564360882
5666,0.40401739314835844
5670,0.4198978683259973
5671,0.4646869990112814
5674,0.3735653126739157
5677,0.3997637240523084
5681,0.4089593579834415
5683,0.15919592557114534
5700,0.5405115180217159
5710,0.5293834207824465
5713,0.5405115180217159
5715,0.5405115180217159
5718,0.3867404011938036
5720,0.36877356632424874
5726,0.49936465514986617
5738,0.39669307638505574
5741,0.4198978683259973
5743,0.4259727579361776
5753,0.5405115180217159
5761,0.41126234373388104
5776,0.4328508344549782
5780,0.38107286049676437
5785,0.5405115180217159
5789,0.49936465514986617
5797,0.3735653126739157
5798,0.5405115180217159
5803,0.4259727579361776
5810,0.5405115180217159
5813,0.45283870939966747
5817,0.41236702025124805
5818,0.5405115180217159
5822,0.4317461579376112
5829,0.4210025448433643
5845,0.5405115180217159
5846,0.5405115180217159
5847,0.4198978683259973
